id,created_at,variant_id,path,bot_name,user_agent,method,status,latency_ms,meta
226,2026-03-31 12:58:59.736279+00,microdata,/test-microdata,ChatGPT,ChatGPT-User,HEAD,200,1,{}
227,2026-03-31 12:59:00.05791+00,microdata,/test-microdata,ChatGPT,OAI-SearchBot,HEAD,200,1,{}
228,2026-03-31 12:59:00.416713+00,microdata,/test-microdata,ChatGPT,ChatGPT Agent,HEAD,200,2,{}
229,2026-03-31 12:59:00.71674+00,microdata,/test-microdata,Claude,ClaudeBot,HEAD,200,1,{}
230,2026-03-31 12:59:01.069565+00,microdata,/test-microdata,Claude,Claude-Web,HEAD,200,1,{}
231,2026-03-31 12:59:01.385173+00,microdata,/test-microdata,Claude,Claude-User,HEAD,200,1,{}
232,2026-03-31 12:59:01.696594+00,microdata,/test-microdata,Claude,Claude-SearchBot,HEAD,200,1,{}
233,2026-03-31 12:59:02.023741+00,microdata,/test-microdata,Claude,anthropic-ai,HEAD,200,1,{}
234,2026-03-31 12:59:02.355209+00,microdata,/test-microdata,Gemini,Google-Extended,HEAD,200,1,{}
235,2026-03-31 12:59:02.681935+00,microdata,/test-microdata,Gemini,Gemini-Deep-Research,HEAD,200,1,{}
236,2026-03-31 12:59:02.993577+00,microdata,/test-microdata,Gemini,Google-NotebookLM,HEAD,200,1,{}
237,2026-03-31 12:59:03.322404+00,microdata,/test-microdata,Gemini,NotebookLM,HEAD,200,2,{}
238,2026-03-31 12:59:03.619675+00,microdata,/test-microdata,Gemini,GoogleAgent-Mariner,HEAD,200,1,{}
239,2026-03-31 12:59:03.962575+00,microdata,/test-microdata,Perplexity,PerplexityBot,HEAD,200,1,{}
240,2026-03-31 12:59:04.375747+00,microdata,/test-microdata,Perplexity,Perplexity-User,HEAD,200,2,{}
241,2026-03-31 12:59:04.692606+00,microdata,/test-microdata,CommonCrawl,CCBot,HEAD,200,2,{}
242,2026-03-31 12:59:05.010147+00,microdata,/test-microdata,Applebot,Applebot,HEAD,200,1,{}
243,2026-03-31 12:59:05.600428+00,microdata,/test-microdata,Applebot,Applebot-Extended,HEAD,200,4,{}
244,2026-03-31 12:59:06.01002+00,microdata,/test-microdata,Meta,meta-externalagent,HEAD,200,1,{}
245,2026-03-31 12:59:06.362063+00,microdata,/test-microdata,Meta,Meta-ExternalAgent,HEAD,200,1,{}
246,2026-03-31 12:59:06.665746+00,microdata,/test-microdata,Meta,meta-externalfetcher,HEAD,200,1,{}
247,2026-03-31 12:59:06.994932+00,microdata,/test-microdata,Meta,meta-webindexer,HEAD,200,1,{}
248,2026-03-31 12:59:07.312965+00,microdata,/test-microdata,DeepSeek,DeepSeekBot,HEAD,200,1,{}
249,2026-03-31 12:59:07.635144+00,microdata,/test-microdata,Mistral,MistralAI-User,HEAD,200,1,{}
250,2026-03-31 12:59:07.940397+00,microdata,/test-microdata,DuckDuckGo,DuckAssistBot,HEAD,200,1,{}
251,2026-03-31 12:59:08.245518+00,microdata,/test-microdata,Brave,Bravebot,HEAD,200,1,{}
252,2026-03-31 12:59:08.558528+00,microdata,/test-microdata,You,YouBot,HEAD,200,1,{}
253,2026-03-31 12:59:08.868993+00,microdata,/test-microdata,Cohere,cohere-ai,HEAD,200,1,{}
254,2026-03-31 12:59:09.173858+00,microdata,/test-microdata,ByteDance,Bytespider,HEAD,200,0,{}
255,2026-03-31 12:59:09.472114+00,microdata,/test-microdata,ByteDance,TikTokSpider,HEAD,200,1,{}
256,2026-03-31 12:59:09.7785+00,microdata,/test-microdata,Manus,Manus-User,HEAD,200,0,{}
257,2026-03-31 12:59:10.114264+00,microdata,/test-microdata,Amazon,Amazonbot,HEAD,200,1,{}
258,2026-03-31 12:59:10.613564+00,combined,/combined,ChatGPT,GPTBot,HEAD,200,6,{}
259,2026-03-31 12:59:10.963194+00,combined,/combined,ChatGPT,ChatGPT-User,HEAD,200,3,{}
260,2026-03-31 12:59:11.298562+00,combined,/combined,ChatGPT,OAI-SearchBot,HEAD,200,3,{}
261,2026-03-31 12:59:11.60115+00,combined,/combined,ChatGPT,ChatGPT Agent,HEAD,200,2,{}
262,2026-03-31 12:59:11.907299+00,combined,/combined,Claude,ClaudeBot,HEAD,200,2,{}
263,2026-03-31 12:59:12.212989+00,combined,/combined,Claude,Claude-Web,HEAD,200,2,{}
264,2026-03-31 12:59:12.509361+00,combined,/combined,Claude,Claude-User,HEAD,200,2,{}
265,2026-03-31 12:59:12.817457+00,combined,/combined,Claude,Claude-SearchBot,HEAD,200,2,{}
266,2026-03-31 12:59:13.132605+00,combined,/combined,Claude,anthropic-ai,HEAD,200,2,{}
267,2026-03-31 12:59:13.443154+00,combined,/combined,Gemini,Google-Extended,HEAD,200,2,{}
268,2026-03-31 12:59:13.745976+00,combined,/combined,Gemini,Gemini-Deep-Research,HEAD,200,2,{}
269,2026-03-31 12:59:14.043762+00,combined,/combined,Gemini,Google-NotebookLM,HEAD,200,2,{}
270,2026-03-31 12:59:14.356137+00,combined,/combined,Gemini,NotebookLM,HEAD,200,2,{}
271,2026-03-31 12:59:14.710135+00,combined,/combined,Gemini,GoogleAgent-Mariner,HEAD,200,2,{}
272,2026-03-31 12:59:15.014082+00,combined,/combined,Perplexity,PerplexityBot,HEAD,200,2,{}
273,2026-03-31 12:59:15.318553+00,combined,/combined,Perplexity,Perplexity-User,HEAD,200,2,{}
274,2026-03-31 12:59:15.632274+00,combined,/combined,CommonCrawl,CCBot,HEAD,200,2,{}
275,2026-03-31 12:59:15.931942+00,combined,/combined,Applebot,Applebot,HEAD,200,3,{}
276,2026-03-31 12:59:16.242561+00,combined,/combined,Applebot,Applebot-Extended,HEAD,200,2,{}
277,2026-03-31 12:59:16.537945+00,combined,/combined,Meta,meta-externalagent,HEAD,200,2,{}
278,2026-03-31 12:59:16.840328+00,combined,/combined,Meta,Meta-ExternalAgent,HEAD,200,2,{}
279,2026-03-31 12:59:17.160876+00,combined,/combined,Meta,meta-externalfetcher,HEAD,200,2,{}
280,2026-03-31 12:59:17.472352+00,combined,/combined,Meta,meta-webindexer,HEAD,200,2,{}
281,2026-03-31 12:59:17.780368+00,combined,/combined,DeepSeek,DeepSeekBot,HEAD,200,2,{}
282,2026-03-31 12:59:18.089655+00,combined,/combined,Mistral,MistralAI-User,HEAD,200,2,{}
283,2026-03-31 12:59:18.398716+00,combined,/combined,DuckDuckGo,DuckAssistBot,HEAD,200,2,{}
284,2026-03-31 12:59:18.712998+00,combined,/combined,Brave,Bravebot,HEAD,200,2,{}
285,2026-03-31 12:59:19.017196+00,combined,/combined,You,YouBot,HEAD,200,2,{}
286,2026-03-31 12:59:19.320871+00,combined,/combined,Cohere,cohere-ai,HEAD,200,2,{}
287,2026-03-31 12:59:19.625914+00,combined,/combined,ByteDance,Bytespider,HEAD,200,2,{}
288,2026-03-31 12:59:19.933191+00,combined,/combined,ByteDance,TikTokSpider,HEAD,200,3,{}
289,2026-03-31 12:59:20.257752+00,combined,/combined,Manus,Manus-User,HEAD,200,2,{}
290,2026-03-31 12:59:20.573269+00,combined,/combined,Amazon,Amazonbot,HEAD,200,3,{}
291,2026-03-31 12:59:21.727775+00,control,/control,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,0,{}
292,2026-03-31 12:59:22.000846+00,control,/control,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,0,{}
293,2026-03-31 12:59:22.630877+00,jsonld,/test-jsonld,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
294,2026-03-31 12:59:22.909704+00,jsonld,/test-jsonld,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
295,2026-03-31 12:59:23.456867+00,semantic,/test-semantic,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
296,2026-03-31 12:59:23.741843+00,semantic,/test-semantic,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
297,2026-03-31 12:59:24.363615+00,aria,/test-aria,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
298,2026-03-31 12:59:24.629966+00,aria,/test-aria,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
299,2026-03-31 12:59:25.181122+00,noscript,/test-noscript,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
300,2026-03-31 12:59:25.456526+00,noscript,/test-noscript,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
301,2026-03-31 12:59:25.996673+00,dsd,/test-dsd,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,3,{}
302,2026-03-31 12:59:26.353228+00,dsd,/test-dsd,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
303,2026-03-31 12:59:26.994225+00,microdata,/test-microdata,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
304,2026-03-31 12:59:27.261871+00,microdata,/test-microdata,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,0,{}
305,2026-03-31 12:59:28.150924+00,combined,/combined,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,54,{}
306,2026-03-31 12:59:28.537113+00,combined,/combined,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
307,2026-03-31 12:59:49.379748+00,control,/control,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,0,{}
308,2026-03-31 12:59:49.879261+00,control,/control,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
309,2026-03-31 12:59:50.466017+00,jsonld,/test-jsonld,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
310,2026-03-31 12:59:50.736466+00,jsonld,/test-jsonld,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
311,2026-03-31 12:59:51.307955+00,semantic,/test-semantic,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
312,2026-03-31 12:59:52.036826+00,semantic,/test-semantic,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,0,{}
313,2026-03-31 12:59:52.771249+00,aria,/test-aria,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
314,2026-03-31 12:59:53.048128+00,aria,/test-aria,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
315,2026-03-31 12:59:53.596857+00,noscript,/test-noscript,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
316,2026-03-31 12:59:53.857231+00,noscript,/test-noscript,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
317,2026-03-31 12:59:54.394394+00,dsd,/test-dsd,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,3,{}
318,2026-03-31 12:59:54.752389+00,dsd,/test-dsd,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
319,2026-03-31 12:59:55.569213+00,microdata,/test-microdata,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,1,{}
320,2026-03-31 12:59:55.833989+00,microdata,/test-microdata,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,1,{}
321,2026-03-31 12:59:56.388409+00,combined,/combined,ChatGPT,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbot)",GET,200,2,{}
322,2026-03-31 12:59:56.732346+00,combined,/combined,Claude,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Claude-Web/1.0; +https://anthropic.com)",GET,200,2,{}
323,2026-03-31 15:24:19.144207+00,control,/control,ChatGPT,ChatGPT-User,HEAD,200,5,{}
324,2026-03-31 15:24:19.99545+00,control,/control,ChatGPT,OAI-SearchBot,HEAD,200,5,{}
325,2026-03-31 15:24:20.500768+00,control,/control,ChatGPT,ChatGPT Agent,HEAD,200,4,{}
326,2026-03-31 15:24:21.049258+00,control,/control,Claude,ClaudeBot,HEAD,200,5,{}
327,2026-03-31 15:24:21.364418+00,control,/control,Claude,Claude-Web,HEAD,200,1,{}
328,2026-03-31 15:24:21.709581+00,control,/control,Claude,Claude-User,HEAD,200,1,{}
329,2026-03-31 15:24:22.015149+00,control,/control,Claude,Claude-SearchBot,HEAD,200,2,{}
330,2026-03-31 15:24:22.343893+00,control,/control,Claude,anthropic-ai,HEAD,200,1,{}
331,2026-03-31 15:24:22.787874+00,control,/control,Gemini,Google-Extended,HEAD,200,1,{}
332,2026-03-31 15:24:23.229749+00,control,/control,Gemini,Gemini-Deep-Research,HEAD,200,1,{}
333,2026-03-31 15:24:23.537436+00,control,/control,Gemini,Google-NotebookLM,HEAD,200,1,{}
334,2026-03-31 15:24:23.847834+00,control,/control,Gemini,NotebookLM,HEAD,200,1,{}
335,2026-03-31 15:24:24.255883+00,control,/control,Gemini,GoogleAgent-Mariner,HEAD,200,1,{}
336,2026-03-31 15:24:24.567793+00,control,/control,Perplexity,PerplexityBot,HEAD,200,0,{}
337,2026-03-31 15:24:24.865176+00,control,/control,Perplexity,Perplexity-User,HEAD,200,1,{}
338,2026-03-31 15:24:25.175458+00,control,/control,CommonCrawl,CCBot,HEAD,200,1,{}
339,2026-03-31 15:24:25.478465+00,control,/control,Applebot,Applebot,HEAD,200,1,{}
340,2026-03-31 15:24:25.78409+00,control,/control,Applebot,Applebot-Extended,HEAD,200,1,{}
341,2026-03-31 15:24:26.088966+00,control,/control,Meta,meta-externalagent,HEAD,200,1,{}
342,2026-03-31 15:24:26.387046+00,control,/control,Meta,Meta-ExternalAgent,HEAD,200,1,{}
343,2026-03-31 15:24:26.6961+00,control,/control,Meta,meta-externalfetcher,HEAD,200,1,{}
344,2026-03-31 15:24:27.011406+00,control,/control,Meta,meta-webindexer,HEAD,200,1,{}
345,2026-03-31 15:24:27.333961+00,control,/control,DeepSeek,DeepSeekBot,HEAD,200,1,{}
346,2026-03-31 15:24:27.65053+00,control,/control,Mistral,MistralAI-User,HEAD,200,6,{}
347,2026-03-31 15:24:27.986593+00,control,/control,DuckDuckGo,DuckAssistBot,HEAD,200,1,{}
348,2026-03-31 15:24:28.313196+00,control,/control,Brave,Bravebot,HEAD,200,1,{}
349,2026-03-31 15:24:28.628338+00,control,/control,You,YouBot,HEAD,200,2,{}
350,2026-03-31 15:24:28.947405+00,control,/control,Cohere,cohere-ai,HEAD,200,1,{}
351,2026-03-31 15:24:29.275338+00,control,/control,ByteDance,Bytespider,HEAD,200,1,{}
352,2026-03-31 15:24:29.589861+00,control,/control,ByteDance,TikTokSpider,HEAD,200,2,{}
353,2026-03-31 15:24:29.900095+00,control,/control,Manus,Manus-User,HEAD,200,1,{}
354,2026-03-31 15:24:30.240324+00,control,/control,Amazon,Amazonbot,HEAD,200,1,{}
355,2026-03-31 15:24:30.752893+00,jsonld,/test-jsonld,ChatGPT,GPTBot,HEAD,200,2,{}
356,2026-03-31 15:24:31.082894+00,jsonld,/test-jsonld,ChatGPT,ChatGPT-User,HEAD,200,1,{}
357,2026-03-31 15:24:31.378954+00,jsonld,/test-jsonld,ChatGPT,OAI-SearchBot,HEAD,200,1,{}
358,2026-03-31 15:24:31.694402+00,jsonld,/test-jsonld,ChatGPT,ChatGPT Agent,HEAD,200,1,{}
359,2026-03-31 15:24:32.008941+00,jsonld,/test-jsonld,Claude,ClaudeBot,HEAD,200,3,{}
360,2026-03-31 15:24:32.303987+00,jsonld,/test-jsonld,Claude,Claude-Web,HEAD,200,3,{}
361,2026-03-31 15:24:32.617093+00,jsonld,/test-jsonld,Claude,Claude-User,HEAD,200,2,{}
362,2026-03-31 15:24:33.238173+00,jsonld,/test-jsonld,Claude,Claude-SearchBot,HEAD,200,12,{}
363,2026-03-31 15:24:33.783722+00,jsonld,/test-jsonld,Claude,anthropic-ai,HEAD,200,2,{}
364,2026-03-31 15:24:34.081253+00,jsonld,/test-jsonld,Gemini,Google-Extended,HEAD,200,1,{}
365,2026-03-31 15:24:34.39266+00,jsonld,/test-jsonld,Gemini,Gemini-Deep-Research,HEAD,200,3,{}
366,2026-03-31 15:24:34.698623+00,jsonld,/test-jsonld,Gemini,Google-NotebookLM,HEAD,200,1,{}
367,2026-03-31 15:24:34.983585+00,jsonld,/test-jsonld,Gemini,NotebookLM,HEAD,200,2,{}
368,2026-03-31 15:24:35.469487+00,jsonld,/test-jsonld,Gemini,GoogleAgent-Mariner,HEAD,200,1,{}
369,2026-03-31 15:24:35.768078+00,jsonld,/test-jsonld,Perplexity,PerplexityBot,HEAD,200,2,{}
370,2026-03-31 15:24:36.062115+00,jsonld,/test-jsonld,Perplexity,Perplexity-User,HEAD,200,2,{}
371,2026-03-31 15:24:36.376599+00,jsonld,/test-jsonld,CommonCrawl,CCBot,HEAD,200,1,{}
372,2026-03-31 15:24:36.66904+00,jsonld,/test-jsonld,Applebot,Applebot,HEAD,200,1,{}
373,2026-03-31 15:24:37.001479+00,jsonld,/test-jsonld,Applebot,Applebot-Extended,HEAD,200,1,{}
374,2026-03-31 15:24:37.286249+00,jsonld,/test-jsonld,Meta,meta-externalagent,HEAD,200,2,{}
375,2026-03-31 15:24:37.583259+00,jsonld,/test-jsonld,Meta,Meta-ExternalAgent,HEAD,200,1,{}
376,2026-03-31 15:24:37.892098+00,jsonld,/test-jsonld,Meta,meta-externalfetcher,HEAD,200,1,{}
377,2026-03-31 15:24:38.202387+00,jsonld,/test-jsonld,Meta,meta-webindexer,HEAD,200,1,{}
378,2026-03-31 15:24:38.53753+00,jsonld,/test-jsonld,DeepSeek,DeepSeekBot,HEAD,200,0,{}
379,2026-03-31 15:24:38.883423+00,jsonld,/test-jsonld,Mistral,MistralAI-User,HEAD,200,1,{}
380,2026-03-31 15:24:39.188465+00,jsonld,/test-jsonld,DuckDuckGo,DuckAssistBot,HEAD,200,1,{}
381,2026-03-31 15:24:39.49325+00,jsonld,/test-jsonld,Brave,Bravebot,HEAD,200,1,{}
382,2026-03-31 15:24:39.792462+00,jsonld,/test-jsonld,You,YouBot,HEAD,200,2,{}
383,2026-03-31 15:24:40.090505+00,jsonld,/test-jsonld,Cohere,cohere-ai,HEAD,200,1,{}
384,2026-03-31 15:24:40.402784+00,jsonld,/test-jsonld,ByteDance,Bytespider,HEAD,200,1,{}
385,2026-03-31 15:24:40.706694+00,jsonld,/test-jsonld,ByteDance,TikTokSpider,HEAD,200,1,{}
386,2026-03-31 15:24:40.998182+00,jsonld,/test-jsonld,Manus,Manus-User,HEAD,200,2,{}
387,2026-03-31 15:24:41.309068+00,jsonld,/test-jsonld,Amazon,Amazonbot,HEAD,200,1,{}
388,2026-03-31 15:24:41.77395+00,semantic,/test-semantic,ChatGPT,GPTBot,HEAD,200,1,{}
389,2026-03-31 15:24:42.059385+00,semantic,/test-semantic,ChatGPT,ChatGPT-User,HEAD,200,1,{}
390,2026-03-31 15:24:42.348474+00,semantic,/test-semantic,ChatGPT,OAI-SearchBot,HEAD,200,2,{}
391,2026-03-31 15:24:42.645594+00,semantic,/test-semantic,ChatGPT,ChatGPT Agent,HEAD,200,2,{}
392,2026-03-31 15:24:42.964182+00,semantic,/test-semantic,Claude,ClaudeBot,HEAD,200,2,{}
393,2026-03-31 15:24:43.251191+00,semantic,/test-semantic,Claude,Claude-Web,HEAD,200,2,{}
394,2026-03-31 15:24:43.548154+00,semantic,/test-semantic,Claude,Claude-User,HEAD,200,2,{}
395,2026-03-31 15:24:43.837028+00,semantic,/test-semantic,Claude,Claude-SearchBot,HEAD,200,2,{}
396,2026-03-31 15:24:44.12088+00,semantic,/test-semantic,Claude,anthropic-ai,HEAD,200,2,{}
397,2026-03-31 15:24:44.431252+00,semantic,/test-semantic,Gemini,Google-Extended,HEAD,200,0,{}
398,2026-03-31 15:24:44.728856+00,semantic,/test-semantic,Gemini,Gemini-Deep-Research,HEAD,200,1,{}
399,2026-03-31 15:24:45.021029+00,semantic,/test-semantic,Gemini,Google-NotebookLM,HEAD,200,2,{}
400,2026-03-31 15:24:45.343591+00,semantic,/test-semantic,Gemini,NotebookLM,HEAD,200,1,{}
401,2026-03-31 15:24:45.719316+00,semantic,/test-semantic,Gemini,GoogleAgent-Mariner,HEAD,200,1,{}
402,2026-03-31 15:24:46.007734+00,semantic,/test-semantic,Perplexity,PerplexityBot,HEAD,200,1,{}
403,2026-03-31 15:24:46.316191+00,semantic,/test-semantic,Perplexity,Perplexity-User,HEAD,200,1,{}
404,2026-03-31 15:24:46.644297+00,semantic,/test-semantic,CommonCrawl,CCBot,HEAD,200,2,{}
405,2026-03-31 15:24:46.932383+00,semantic,/test-semantic,Applebot,Applebot,HEAD,200,1,{}
406,2026-03-31 15:24:47.237635+00,semantic,/test-semantic,Applebot,Applebot-Extended,HEAD,200,1,{}
407,2026-03-31 15:24:47.525059+00,semantic,/test-semantic,Meta,meta-externalagent,HEAD,200,2,{}
408,2026-03-31 15:24:47.836227+00,semantic,/test-semantic,Meta,Meta-ExternalAgent,HEAD,200,2,{}
409,2026-03-31 15:24:48.147009+00,semantic,/test-semantic,Meta,meta-externalfetcher,HEAD,200,1,{}
410,2026-03-31 15:24:48.44944+00,semantic,/test-semantic,Meta,meta-webindexer,HEAD,200,1,{}
411,2026-03-31 15:24:48.754949+00,semantic,/test-semantic,DeepSeek,DeepSeekBot,HEAD,200,1,{}
412,2026-03-31 15:24:49.06712+00,semantic,/test-semantic,Mistral,MistralAI-User,HEAD,200,2,{}
413,2026-03-31 15:24:49.362688+00,semantic,/test-semantic,DuckDuckGo,DuckAssistBot,HEAD,200,1,{}
414,2026-03-31 15:24:49.654599+00,semantic,/test-semantic,Brave,Bravebot,HEAD,200,1,{}
415,2026-03-31 15:24:49.948577+00,semantic,/test-semantic,You,YouBot,HEAD,200,1,{}
416,2026-03-31 15:24:50.258521+00,semantic,/test-semantic,Cohere,cohere-ai,HEAD,200,1,{}
417,2026-03-31 15:24:50.55541+00,semantic,/test-semantic,ByteDance,Bytespider,HEAD,200,1,{}
418,2026-03-31 15:24:50.858408+00,semantic,/test-semantic,ByteDance,TikTokSpider,HEAD,200,2,{}
419,2026-03-31 15:24:51.151267+00,semantic,/test-semantic,Manus,Manus-User,HEAD,200,4,{}
420,2026-03-31 15:24:51.467232+00,semantic,/test-semantic,Amazon,Amazonbot,HEAD,200,2,{}
421,2026-03-31 15:24:51.933816+00,aria,/test-aria,ChatGPT,GPTBot,HEAD,200,1,{}
422,2026-03-31 15:24:52.250355+00,aria,/test-aria,ChatGPT,ChatGPT-User,HEAD,200,2,{}
423,2026-03-31 15:24:52.554387+00,aria,/test-aria,ChatGPT,OAI-SearchBot,HEAD,200,2,{}
424,2026-03-31 15:24:52.854588+00,aria,/test-aria,ChatGPT,ChatGPT Agent,HEAD,200,1,{}
425,2026-03-31 15:24:53.147205+00,aria,/test-aria,Claude,ClaudeBot,HEAD,200,1,{}
426,2026-03-31 15:24:53.450483+00,aria,/test-aria,Claude,Claude-Web,HEAD,200,2,{}
427,2026-03-31 15:24:53.75721+00,aria,/test-aria,Claude,Claude-User,HEAD,200,1,{}
428,2026-03-31 15:24:54.045508+00,aria,/test-aria,Claude,Claude-SearchBot,HEAD,200,1,{}
429,2026-03-31 15:24:54.33282+00,aria,/test-aria,Claude,anthropic-ai,HEAD,200,1,{}
430,2026-03-31 15:24:54.621921+00,aria,/test-aria,Gemini,Google-Extended,HEAD,200,0,{}
431,2026-03-31 15:24:54.903488+00,aria,/test-aria,Gemini,Gemini-Deep-Research,HEAD,200,1,{}
432,2026-03-31 15:24:55.213656+00,aria,/test-aria,Gemini,Google-NotebookLM,HEAD,200,1,{}
433,2026-03-31 15:24:55.497184+00,aria,/test-aria,Gemini,NotebookLM,HEAD,200,1,{}
434,2026-03-31 15:24:55.816234+00,aria,/test-aria,Gemini,GoogleAgent-Mariner,HEAD,200,1,{}
435,2026-03-31 15:24:56.101465+00,aria,/test-aria,Perplexity,PerplexityBot,HEAD,200,1,{}
436,2026-03-31 15:24:56.403472+00,aria,/test-aria,Perplexity,Perplexity-User,HEAD,200,1,{}
437,2026-03-31 15:24:56.724758+00,aria,/test-aria,CommonCrawl,CCBot,HEAD,200,1,{}
438,2026-03-31 15:24:57.02102+00,aria,/test-aria,Applebot,Applebot,HEAD,200,1,{}
439,2026-03-31 15:24:57.471566+00,aria,/test-aria,Applebot,Applebot-Extended,HEAD,200,1,{}
440,2026-03-31 15:24:57.768654+00,aria,/test-aria,Meta,meta-externalagent,HEAD,200,2,{}
441,2026-03-31 15:24:58.075634+00,aria,/test-aria,Meta,Meta-ExternalAgent,HEAD,200,1,{}
442,2026-03-31 15:24:58.371137+00,aria,/test-aria,Meta,meta-externalfetcher,HEAD,200,2,{}
443,2026-03-31 15:24:58.670804+00,aria,/test-aria,Meta,meta-webindexer,HEAD,200,1,{}
444,2026-03-31 15:24:58.962757+00,aria,/test-aria,DeepSeek,DeepSeekBot,HEAD,200,1,{}
445,2026-03-31 15:24:59.252856+00,aria,/test-aria,Mistral,MistralAI-User,HEAD,200,1,{}
446,2026-03-31 15:24:59.541653+00,aria,/test-aria,DuckDuckGo,DuckAssistBot,HEAD,200,1,{}
447,2026-03-31 15:24:59.836735+00,aria,/test-aria,Brave,Bravebot,HEAD,200,1,{}
448,2026-03-31 15:25:00.164437+00,aria,/test-aria,You,YouBot,HEAD,200,0,{}
449,2026-03-31 15:25:00.448459+00,aria,/test-aria,Cohere,cohere-ai,HEAD,200,1,{}
